marine_site_name,cbs_site_code,latitude,longitude,georegion,bioregion,mpa_designation,mpa_name,nms_name,asbs_name,island,state_province,survey_rep,year,species_lump,total_count,number_of_transects_sampled,est_swath_area_searched_m2,density_per_m2
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,1,2001,Linckia columbiae,0,11,671.98,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,1,2001,Patiria miniata,0,11,671.98,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,1,2001,Pisaster giganteus,0,11,671.98,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,1,2001,Pisaster ochraceus,1,11,671.98,0.00148814
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,1,2001,Pycnopodia helianthoides,0,11,671.98,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,2,2005,Dermasterias imbricata,0,11,739.98,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,2,2005,Evasterias troschelii,0,11,739.98,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,2,2005,Heliaster kubiniji,0,11,739.98,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,2,2005,Henricia spp,0,11,739.98,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,2,2005,Linckia columbiae,0,11,739.98,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,2,2005,Patiria miniata,0,11,739.98,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,2,2005,Pisaster giganteus,0,11,739.98,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,2,2005,Pisaster ochraceus,8,11,739.98,0.010811103
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,2,2005,Pycnopodia helianthoides,0,11,739.98,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,3,2012,Dermasterias imbricata,0,11,733.32,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,3,2012,Evasterias troschelii,0,11,733.32,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,3,2012,Heliaster kubiniji,0,11,733.32,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,3,2012,Henricia spp,0,11,733.32,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,3,2012,Linckia columbiae,0,11,733.32,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,3,2012,Patiria miniata,0,11,733.32,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,3,2012,Pisaster giganteus,0,11,733.32,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,3,2012,Pisaster ochraceus,5,11,733.32,0.006818306
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,3,2012,Pycnopodia helianthoides,0,11,733.32,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,3.1,2014,Dermasterias imbricata,0,11,506,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,3.1,2014,Evasterias troschelii,0,11,506,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,3.1,2014,Heliaster kubiniji,0,11,506,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,3.1,2014,Henricia spp,0,11,506,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,3.1,2014,Linckia columbiae,0,11,506,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,3.1,2014,Patiria miniata,0,11,506,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,3.1,2014,Pisaster giganteus,0,11,506,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,3.1,2014,Pisaster ochraceus,1,11,506,0.001976285
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,3.1,2014,Pycnopodia helianthoides,0,11,506,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,4,2014,Dermasterias imbricata,0,11,484.4,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,4,2014,Evasterias troschelii,0,11,484.4,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,4,2014,Heliaster kubiniji,0,11,484.4,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,4,2014,Henricia spp,0,11,484.4,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,4,2014,Linckia columbiae,0,11,484.4,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,4,2014,Patiria miniata,0,11,484.4,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,4,2014,Pisaster giganteus,0,11,484.4,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,4,2014,Pisaster ochraceus,0,11,484.4,0
S Frenchys Cove,401,34.00659943,-119.41077,CA Channel Islands North,Channel Islands North,SC,Anacapa Island Special Closure,Channel Islands NMS,Santa Barbara Island and Anacapa Island ASBS,Anacapa,California,4,2014,Pycnopodia helianthoides,0,11,484.4,0
Sage Rock,3011,57.04869843,-135.32314,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Baranoff,Alaska,1,2012,Dermasterias imbricata,0,11,215.2,0
Sage Rock,3011,57.04869843,-135.32314,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Baranoff,Alaska,1,2012,Evasterias troschelii,3,11,215.2,0.01394052
Sage Rock,3011,57.04869843,-135.32314,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Baranoff,Alaska,1,2012,Heliaster kubiniji,0,11,215.2,0
Sage Rock,3011,57.04869843,-135.32314,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Baranoff,Alaska,1,2012,Henricia spp,0,11,215.2,0
Sage Rock,3011,57.04869843,-135.32314,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Baranoff,Alaska,1,2012,Linckia columbiae,0,11,215.2,0
Sage Rock,3011,57.04869843,-135.32314,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Baranoff,Alaska,1,2012,Patiria miniata,0,11,215.2,0
Sage Rock,3011,57.04869843,-135.32314,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Baranoff,Alaska,1,2012,Pisaster giganteus,0,11,215.2,0
Sage Rock,3011,57.04869843,-135.32314,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Baranoff,Alaska,1,2012,Pisaster ochraceus,39,11,215.2,0.181226766
Sage Rock,3011,57.04869843,-135.32314,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Baranoff,Alaska,1,2012,Pycnopodia helianthoides,0,11,215.2,0
Sage Rock,3011,57.04869843,-135.32314,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Baranoff,Alaska,2,2018,Dermasterias imbricata,0,11,215.2,0
Sage Rock,3011,57.04869843,-135.32314,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Baranoff,Alaska,2,2018,Evasterias troschelii,18,11,215.2,0.083643123
Sage Rock,3011,57.04869843,-135.32314,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Baranoff,Alaska,2,2018,Heliaster kubiniji,0,11,215.2,0
Sage Rock,3011,57.04869843,-135.32314,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Baranoff,Alaska,2,2018,Henricia spp,0,11,215.2,0
Sage Rock,3011,57.04869843,-135.32314,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Baranoff,Alaska,2,2018,Linckia columbiae,0,11,215.2,0
Sage Rock,3011,57.04869843,-135.32314,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Baranoff,Alaska,2,2018,Patiria miniata,0,11,215.2,0
Sage Rock,3011,57.04869843,-135.32314,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Baranoff,Alaska,2,2018,Pisaster giganteus,0,11,215.2,0
Sage Rock,3011,57.04869843,-135.32314,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Baranoff,Alaska,2,2018,Pisaster ochraceus,24,11,215.2,0.111524164
Sage Rock,3011,57.04869843,-135.32314,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Baranoff,Alaska,2,2018,Pycnopodia helianthoides,0,11,215.2,0
San Simeon Point,61,35.63454819,-121.19562,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,1,2007,Dermasterias imbricata,0,11,557,0
San Simeon Point,61,35.63454819,-121.19562,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,1,2007,Evasterias troschelii,0,11,557,0
San Simeon Point,61,35.63454819,-121.19562,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,1,2007,Heliaster kubiniji,0,11,557,0
San Simeon Point,61,35.63454819,-121.19562,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,1,2007,Henricia spp,0,11,557,0
San Simeon Point,61,35.63454819,-121.19562,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,1,2007,Linckia columbiae,0,11,557,0
San Simeon Point,61,35.63454819,-121.19562,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,1,2007,Patiria miniata,0,11,557,0
San Simeon Point,61,35.63454819,-121.19562,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,1,2007,Pisaster giganteus,0,11,557,0
San Simeon Point,61,35.63454819,-121.19562,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,1,2007,Pisaster ochraceus,68,11,557,0.122082585
San Simeon Point,61,35.63454819,-121.19562,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,1,2007,Pycnopodia helianthoides,0,11,557,0
Sandhill Bluff,21,36.9801712,-122.15503,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,1,2004,Dermasterias imbricata,0,11,505.2,0
Sandhill Bluff,21,36.9801712,-122.15503,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,1,2004,Evasterias troschelii,0,11,505.2,0
Sandhill Bluff,21,36.9801712,-122.15503,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,1,2004,Heliaster kubiniji,0,11,505.2,0
Sandhill Bluff,21,36.9801712,-122.15503,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,1,2004,Henricia spp,0,11,505.2,0
Sandhill Bluff,21,36.9801712,-122.15503,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,1,2004,Linckia columbiae,0,11,505.2,0
Sandhill Bluff,21,36.9801712,-122.15503,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,1,2004,Patiria miniata,0,11,505.2,0
Sandhill Bluff,21,36.9801712,-122.15503,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,1,2004,Pisaster giganteus,0,11,505.2,0
Sandhill Bluff,21,36.9801712,-122.15503,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,1,2004,Pisaster ochraceus,61,11,505.2,0.12074426
Sandhill Bluff,21,36.9801712,-122.15503,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,1,2004,Pycnopodia helianthoides,0,11,505.2,0
Sandhill Bluff,21,36.9801712,-122.15503,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,2,2017,Dermasterias imbricata,0,11,489.2,0
Sandhill Bluff,21,36.9801712,-122.15503,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,2,2017,Evasterias troschelii,0,11,489.2,0
Sandhill Bluff,21,36.9801712,-122.15503,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,2,2017,Heliaster kubiniji,0,11,489.2,0
Sandhill Bluff,21,36.9801712,-122.15503,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,2,2017,Henricia spp,0,11,489.2,0
Sandhill Bluff,21,36.9801712,-122.15503,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,2,2017,Linckia columbiae,0,11,489.2,0
Sandhill Bluff,21,36.9801712,-122.15503,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,2,2017,Patiria miniata,0,11,489.2,0
Sandhill Bluff,21,36.9801712,-122.15503,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,2,2017,Pisaster giganteus,0,11,489.2,0
Sandhill Bluff,21,36.9801712,-122.15503,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,2,2017,Pisaster ochraceus,7,11,489.2,0.014309076
Sandhill Bluff,21,36.9801712,-122.15503,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,2,2017,Pycnopodia helianthoides,0,11,489.2,0
Sandhill Bluff,21,36.9801712,-122.15503,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,3,2020,Dermasterias imbricata,0,11,500,0
Sandhill Bluff,21,36.9801712,-122.15503,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,3,2020,Evasterias troschelii,0,11,500,0
Sandhill Bluff,21,36.9801712,-122.15503,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,3,2020,Heliaster kubiniji,0,11,500,0
Sandhill Bluff,21,36.9801712,-122.15503,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,3,2020,Henricia spp,0,11,500,0
Sandhill Bluff,21,36.9801712,-122.15503,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,3,2020,Linckia columbiae,0,11,500,0
Sandhill Bluff,21,36.9801712,-122.15503,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,3,2020,Patiria miniata,0,11,500,0
Sandhill Bluff,21,36.9801712,-122.15503,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,3,2020,Pisaster giganteus,0,11,500,0
Sandhill Bluff,21,36.9801712,-122.15503,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,3,2020,Pisaster ochraceus,25,11,500,0.05
Sandhill Bluff,21,36.9801712,-122.15503,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,3,2020,Pycnopodia helianthoides,0,11,500,0
Santa Maria Creek,15,38.01242828,-122.84915,CA North,WA Olympic Coast to San Francisco,NONE,NONE,Greater Farallones NMS,NONE,Mainland,California,1,2002,Dermasterias imbricata,0,11,756.62,0
Santa Maria Creek,15,38.01242828,-122.84915,CA North,WA Olympic Coast to San Francisco,NONE,NONE,Greater Farallones NMS,NONE,Mainland,California,1,2002,Evasterias troschelii,0,11,756.62,0
Santa Maria Creek,15,38.01242828,-122.84915,CA North,WA Olympic Coast to San Francisco,NONE,NONE,Greater Farallones NMS,NONE,Mainland,California,1,2002,Heliaster kubiniji,0,11,756.62,0
Santa Maria Creek,15,38.01242828,-122.84915,CA North,WA Olympic Coast to San Francisco,NONE,NONE,Greater Farallones NMS,NONE,Mainland,California,1,2002,Henricia spp,0,11,756.62,0
Santa Maria Creek,15,38.01242828,-122.84915,CA North,WA Olympic Coast to San Francisco,NONE,NONE,Greater Farallones NMS,NONE,Mainland,California,1,2002,Linckia columbiae,0,11,756.62,0
